ts,ad_channel,device,region,campaign,spend_l7,pages_per_session,sessions_l30,time_on_site_s,pricing_views_l7,past_purchases,discount_flag,competitor_visits,converted
1/10/23 13:00,search,desktop,EU,brand,937.1748821088524,4.258132599570252,0,316.46421588291923,0,0,0,0,0
1/10/23 14:00,search,desktop,EU,brand,861.1594219039424,6.497623446089505,4,449.1440824964947,1,1,1,0,1
1/10/23 15:00,social,desktop,NA,nonbrand,683.0909937,3.9743943287428136,5,311.0489910978168,0,1,0,0,0
1/10/23 16:00,direct,desktop,NA,nonbrand,314.3639513101858,5.109862128299605,4,372.51506805277074,0,0,0,0,0
1/10/23 17:00,display,mobile,NA,seasonal,539.5452829137081,3.679854800475212,2,263.14788276836106,1,0,0,0,1
1/10/23 18:00,direct,mobile,NA,nonbrand,325.0634971561988,3.5931662996228084,6,240.94073527159398,0,0,0,0,0
1/10/23 19:00,email,mobile,NA,nonbrand,334.29201031258145,2.7184696759343643,4,168.3099324593754,0,2,0,0,1
1/10/23 20:00,social,mobile,APAC,seasonal,596.9933024420429,2.0759656624954044,2,34.26990843122661,2,2,0,0,1
1/10/23 21:00,email,desktop,LATAM,brand,246.7519800260833,3.5742655352349777,5,245.22379466942192,3,0,0,0,1
1/10/23 22:00,search,desktop,APAC,seasonal,734.9206873534341,3.5282280804308463,8,214.72327009879461,1,3,0,0,1
1/10/23 23:00,search,desktop,APAC,nonbrand,938.4911511507132,3.435572131624443,5,268.7954220362129,0,0,0,0,1
1/11/23 0:00,email,mobile,NA,nonbrand,468.7905898078957,3.9467925625025018,5,256.4877418495614,3,0,0,0,1
1/11/23 1:00,email,mobile,APAC,nonbrand,281.7436589356967,2.904735513219799,8,59.847490650156715,0,2,0,0,0
1/11/23 2:00,search,mobile,EU,retargeting,823.6938928561757,4.290574404896274,8,312.1931052924301,0,1,0,0,0
1/11/23 3:00,social,desktop,NA,nonbrand,552.4509669,5.856323124034013,2,410.9620200455146,0,0,0,1,1
1/11/23 4:00,display,mobile,NA,seasonal,354.48679227477123,2.7005012202545506,4,151.2097442996186,0,1,0,0,0
1/11/23 5:00,affiliate,mobile,APAC,retargeting,65.11616609659745,3.7892547844565487,5,261.3288471419208,2,0,0,0,0
1/11/23 6:00,display,desktop,NA,nonbrand,255.36239043629143,4.9289927852750965,2,379.83139822133774,0,0,0,1,1
1/11/23 7:00,social,mobile,APAC,seasonal,589.2414560809625,2.9353974402781606,3,254.73001185810688,0,0,0,0,0
1/11/23 8:00,social,desktop,EU,nonbrand,567.6365565459993,5.792507726832797,4,377.41307109665274,0,0,0,1,0
1/11/23 9:00,social,mobile,NA,nonbrand,405.22566567035153,1.9819172370326135,3,133.35700082228922,1,1,0,0,1
1/11/23 10:00,display,mobile,NA,nonbrand,165.21474204896927,4.464866400203949,3,212.99978572326467,0,2,0,0,1
1/11/23 11:00,affiliate,desktop,EU,nonbrand,407.6769042393736,5.386231202918172,3,432.02666070783295,0,0,0,0,0
1/11/23 12:00,social,mobile,EU,brand,547.0491240996116,2.554141060175729,1,186.15613708278667,1,0,0,0,1
1/11/23 13:00,search,tablet,NA,seasonal,887.2165846,4.215451751064223,9,248.8110787298105,4,0,1,1,0
1/11/23 14:00,search,mobile,APAC,retargeting,651.5225641953099,4.237418818329401,8,249.95562868924827,4,0,0,0,1
1/11/23 15:00,email,desktop,APAC,retargeting,417.5682341592126,3.291951266685203,7,163.9101198251028,0,2,0,0,1
1/11/23 16:00,email,tablet,NA,nonbrand,374.0459722253115,4.240882534967845,6,306.88527179922994,1,2,0,0,1
1/11/23 17:00,search,desktop,EU,nonbrand,701.3486301,5.094851148938633,6,331.3370564,2,4,0,0,1
1/11/23 18:00,search,desktop,EU,retargeting,813.5298715233023,4.5955424515299095,8,313.51494809916767,0,0,0,0,0
1/11/23 19:00,display,mobile,NA,retargeting,298.8948854149817,4.557335188899587,6,378.6113978271786,1,1,0,0,1
1/11/23 20:00,search,desktop,EU,nonbrand,982.0825840065161,3.7602842367842086,7,298.2247755675519,2,2,0,0,1
1/11/23 21:00,email,desktop,NA,nonbrand,290.4867253267925,5.095423225265197,6,367.8476962194526,3,0,0,0,1
1/11/23 22:00,search,mobile,EU,brand,840.8576126146272,2.2301617091029162,6,183.9245542118659,2,0,0,0,1
1/11/23 23:00,search,desktop,APAC,brand,885.6317647111472,4.073512733056657,3,357.58873430141546,1,0,0,0,1
1/12/23 0:00,direct,desktop,NA,brand,460.92408072352055,4.160135718615889,8,338.2202978017052,1,0,0,1,1
1/12/23 1:00,search,desktop,LATAM,nonbrand,716.6740498,3.994359357595185,6,215.83921347105445,1,0,0,0,0
1/12/23 2:00,search,desktop,NA,nonbrand,757.8168779810683,4.631655524431502,3,322.38376108148583,2,0,0,0,0
1/12/23 3:00,search,mobile,EU,brand,782.6899978971888,3.9559554555135645,0,248.0976769,0,1,0,0,1
1/12/23 4:00,search,tablet,NA,seasonal,774.9023837696826,3.7888324839981697,4,279.0888040280019,4,0,0,0,1
1/12/23 5:00,search,mobile,NA,brand,800.4974510358422,4.970164439827991,2,343.8671769150503,0,0,0,0,0
1/12/23 6:00,search,desktop,NA,nonbrand,855.6763022223806,3.355359177273332,5,206.42318404472653,2,0,0,0,1
1/12/23 7:00,search,desktop,NA,brand,920.3434231522564,3.7761522916139647,7,257.9864645285601,2,1,0,0,0
1/12/23 8:00,search,desktop,LATAM,nonbrand,709.0436693,4.710551082853152,2,380.6428428469189,2,1,0,0,1
1/12/23 9:00,display,mobile,EU,brand,432.99704941941945,4.0975505590973595,8,191.1454369931634,1,0,0,0,1
1/12/23 10:00,display,mobile,NA,nonbrand,365.61954889912306,2.796662299865511,0,131.29628941463605,0,1,0,0,1
1/12/23 11:00,social,desktop,NA,seasonal,453.33633291373815,4.922337984481535,4,352.2520929642216,3,1,1,0,1
1/12/23 12:00,search,desktop,APAC,brand,654.5981907861226,3.742296847615456,5,273.8424704595374,2,2,0,0,0
1/12/23 13:00,social,mobile,LATAM,nonbrand,590.3742020773886,3.458359564046585,1,286.47560564248397,0,0,0,1,0
1/12/23 14:00,affiliate,mobile,NA,brand,310.2738614475742,3.8643733485058203,6,290.2703035726945,0,2,0,0,1
1/12/23 15:00,email,mobile,LATAM,nonbrand,290.84740050697025,3.1831987448500114,4,231.60287029895497,0,1,1,0,1
1/12/23 16:00,search,mobile,NA,nonbrand,776.0338518003049,3.5655772007798383,4,231.35381471465263,1,0,0,0,0
1/12/23 17:00,search,mobile,EU,brand,624.4671967312976,2.654367610593442,4,165.5226527701065,2,1,0,0,0
1/12/23 18:00,search,desktop,APAC,brand,907.4931559734056,5.194057753036043,7,426.5916556556585,2,0,0,0,0
1/12/23 19:00,search,mobile,LATAM,retargeting,954.9889459523617,3.510080517175354,4,219.91180616821958,2,0,1,0,1
1/12/23 20:00,display,desktop,NA,nonbrand,169.56006771906922,5.171207271728353,8,373.60422316060624,3,0,0,0,0
1/12/23 21:00,social,desktop,APAC,brand,572.8051793094122,3.195433122855449,0,220.48331880800177,1,1,0,1,1
1/12/23 22:00,search,desktop,NA,nonbrand,774.6388370971914,4.115876344673564,6,267.04477573572734,4,2,0,0,1
1/12/23 23:00,social,mobile,APAC,nonbrand,323.8125093,3.804672582170467,3,190.17003355675482,1,2,0,0,0
1/13/23 0:00,social,tablet,LATAM,nonbrand,488.6842197429225,2.2851644893586585,3,95.26449602378813,1,0,0,0,1
1/13/23 1:00,search,desktop,EU,brand,1019.6404185937647,4.224189917618023,3,317.32070119721766,1,0,0,0,1
1/13/23 2:00,email,desktop,LATAM,nonbrand,335.18082417662316,6.193706378943551,7,436.7617780455532,4,2,1,0,1
1/13/23 3:00,search,mobile,EU,brand,993.9638422940403,5.672733107,3,379.3666216749363,1,0,1,0,1
1/13/23 4:00,direct,mobile,NA,retargeting,30.128266108446468,3.4294254792813432,8,225.29004169141936,0,0,0,0,1
1/13/23 5:00,search,desktop,NA,retargeting,832.6106683859394,5.0052047370861095,8,356.5119035881043,1,0,0,0,1
1/13/23 6:00,email,mobile,NA,nonbrand,285.97336331197835,2.794524349910156,8,148.67518132434162,2,0,0,0,0
1/13/23 7:00,affiliate,desktop,EU,retargeting,501.8321437,4.702674264441478,2,332.2628170077126,2,0,0,0,0
1/13/23 8:00,direct,mobile,NA,nonbrand,312.69680399728315,3.7610348069081248,2,243.28317681881964,2,1,0,1,0
1/13/23 9:00,email,mobile,EU,nonbrand,261.68033839145676,3.571161640045572,6,193.61158991830337,0,0,0,0,0
1/13/23 10:00,email,mobile,LATAM,nonbrand,137.23941338493782,3.9844300442671257,6,191.9769853093175,2,0,0,0,0
1/13/23 11:00,display,desktop,EU,retargeting,502.8937007649316,5.652252998636795,6,369.42306357808815,2,1,0,0,1
1/13/23 12:00,email,desktop,NA,nonbrand,382.05965264331456,3.2087966728033734,6,191.37806557721586,1,0,0,0,1
1/13/23 13:00,search,desktop,EU,retargeting,831.3380719625471,4.531387318343259,3,413.2441503534209,1,0,1,0,1
1/13/23 14:00,social,desktop,EU,brand,385.58820588500305,3.0750800870824806,3,75.64001868913124,1,0,0,0,0
1/13/23 15:00,social,mobile,EU,brand,334.1480848364799,2.7622143830554826,7,112.87284415637748,1,2,0,0,0
1/13/23 16:00,email,desktop,NA,brand,214.87001499027568,3.0547922614836747,6,239.27493169701535,4,1,0,0,1
1/13/23 17:00,social,desktop,NA,brand,482.80016211724774,3.4045593735609296,3,271.09448637974157,1,0,0,1,1
1/13/23 18:00,social,mobile,EU,nonbrand,372.41083026936013,4.432732947629908,5,252.7308408544795,1,0,0,1,1
1/13/23 19:00,display,desktop,APAC,brand,294.2408911324046,4.388013296085522,2,334.7203562764279,2,0,0,0,0
1/13/23 20:00,search,desktop,NA,nonbrand,859.6272851,3.7827163696407613,8,184.79762199042972,2,1,0,0,1
1/13/23 21:00,search,desktop,NA,brand,905.8760173783986,4.951545741025152,5,289.2072442,1,0,0,0,1
1/13/23 22:00,social,tablet,NA,nonbrand,744.9216094552467,4.565183809947573,2,227.25814389922002,3,0,0,1,0
1/13/23 23:00,social,tablet,EU,nonbrand,479.29485891854483,2.9233765831752603,3,235.06311756315256,2,0,0,0,0
1/14/23 0:00,search,desktop,APAC,nonbrand,842.9178569,4.350845058,9,322.2750496089579,1,0,0,0,0
1/14/23 1:00,social,desktop,EU,brand,348.9874603569465,5.144908684108761,7,395.8054898041644,2,1,0,1,1
1/14/23 2:00,social,mobile,NA,seasonal,486.21404980891106,3.8737232213264416,3,237.71234636784587,3,0,1,0,0
1/14/23 3:00,social,mobile,EU,nonbrand,301.4774036254054,3.305209319360105,2,157.2285273126571,1,0,1,0,0
1/14/23 4:00,social,desktop,APAC,nonbrand,627.0230354926841,3.871302752057697,2,289.51180525805444,1,1,0,1,1
1/14/23 5:00,display,desktop,NA,seasonal,335.09855377826193,4.705088694,4,298.83772920084914,1,0,0,0,0
1/14/23 6:00,search,desktop,EU,nonbrand,756.5447708335022,3.3075523905541853,5,290.30351931947934,5,0,0,0,0
1/14/23 7:00,direct,desktop,NA,seasonal,327.8489496640836,5.083498675665821,2,288.08603163264877,0,0,1,0,0
1/14/23 8:00,affiliate,desktop,NA,seasonal,411.79009790137036,5.953708703813277,3,436.1557202,0,1,0,0,1
1/14/23 9:00,social,desktop,EU,brand,722.9582681985647,4.955695149538658,3,362.1468829691918,1,1,0,0,1
1/14/23 10:00,social,desktop,EU,nonbrand,401.5059450152337,4.0897957634425035,3,270.0557786428685,1,0,0,0,1
1/14/23 11:00,social,desktop,LATAM,nonbrand,396.50229694475377,5.5677111641452015,8,416.5628866635406,2,2,0,0,0
1/14/23 12:00,email,desktop,NA,retargeting,41.01787548042705,5.002092034988165,9,408.8208440797084,3,0,0,0,1
1/14/23 13:00,display,desktop,APAC,nonbrand,363.8175358045827,3.050042712531743,4,216.64801640974474,0,0,0,1,0
1/14/23 14:00,email,desktop,LATAM,brand,76.01091779461933,4.892458431477467,5,352.17230458837685,2,0,0,0,0
1/14/23 15:00,social,mobile,NA,nonbrand,613.3581825562503,4.298745125340554,4,219.14510114652938,1,0,0,0,0
1/14/23 16:00,display,desktop,NA,brand,298.22109362702616,5.209132954382774,3,327.0936792051701,1,1,0,0,1
1/14/23 17:00,search,mobile,LATAM,brand,808.6419841642338,2.774107539232501,1,242.5834632,0,0,0,0,1
1/14/23 18:00,display,mobile,NA,nonbrand,450.17871287311533,2.7269776385365723,5,140.42470737973343,0,0,0,0,0
1/14/23 19:00,search,mobile,EU,nonbrand,720.0018374876903,3.5790445381292035,3,126.22599553143579,0,0,1,0,1
1/14/23 20:00,display,tablet,NA,seasonal,458.77981740832564,3.2870853011321604,4,197.84658879307625,3,0,0,0,1
1/14/23 21:00,affiliate,desktop,LATAM,nonbrand,281.47170630771024,3.763426827159553,7,246.23245929901225,1,1,1,0,0
1/14/23 22:00,search,tablet,NA,nonbrand,866.8484988236629,2.4470334825700535,9,74.24699704666241,0,1,0,0,1
1/14/23 23:00,display,mobile,NA,brand,424.9943168775107,3.170536261412968,3,178.76618366069314,0,0,0,1,0
1/15/23 0:00,search,desktop,NA,brand,834.8935711,4.104079004991315,5,265.8467000915028,2,1,0,0,0
1/15/23 1:00,display,desktop,APAC,nonbrand,347.5597635,4.073719177779243,4,318.86188161808326,0,0,0,0,0
1/15/23 2:00,search,desktop,NA,brand,965.7364347054803,3.187862561426156,3,268.8940173546417,0,0,0,0,1
1/15/23 3:00,direct,mobile,NA,seasonal,275.2861916093337,1.378403100247937,8,97.94071577924302,4,1,0,0,0
1/15/23 4:00,search,mobile,NA,nonbrand,736.5968034594576,2.4396354959596254,6,165.7979169107801,1,0,0,0,1
1/15/23 5:00,direct,desktop,EU,brand,20,4.854235445684084,1,430.2212940705298,1,0,0,0,1
1/15/23 6:00,email,mobile,EU,brand,339.4694348,3.3070585580158727,8,248.44950572422573,5,0,0,0,0
1/15/23 7:00,display,mobile,NA,nonbrand,301.10319792524047,2.7588511093528023,4,189.57648428605768,1,0,0,0,0
1/15/23 8:00,email,mobile,EU,retargeting,118.77097661748962,4.314756572821834,7,248.38792157213612,4,0,1,0,1
1/15/23 9:00,email,desktop,NA,nonbrand,389.93536298516005,3.7796004779964743,9,278.2224689,3,0,0,0,1
1/15/23 10:00,direct,desktop,NA,nonbrand,260.3500959079444,4.111170978437292,3,356.8474341196833,0,0,0,0,0
1/15/23 11:00,search,mobile,APAC,seasonal,1001.3404223774553,3.702224914816336,5,210.2849641258782,2,1,1,0,0
1/15/23 12:00,display,mobile,EU,brand,225.11754280849587,1.731977660426274,5,151.10602220312364,0,3,0,0,1
1/15/23 13:00,search,desktop,LATAM,brand,520.4432438593019,2.7859076623624404,7,239.81577777967564,2,1,0,0,0
1/15/23 14:00,display,mobile,EU,retargeting,299.57870741803924,2.3743842044888153,4,187.37990910312277,1,0,0,0,1
1/15/23 15:00,search,desktop,EU,retargeting,708.4015963,5.187980639324451,8,382.82168477532747,1,0,0,0,1
1/15/23 16:00,display,mobile,NA,nonbrand,178.26712597977834,2.5699953921432255,4,148.17322081205123,0,0,0,0,0
1/15/23 17:00,display,desktop,APAC,brand,530.3396548,4.2269402081040655,3,308.7780143491694,0,0,1,0,0
1/15/23 18:00,social,tablet,APAC,retargeting,383.4538662229669,3.857646747064143,4,178.82154434090089,0,1,1,0,1
1/15/23 19:00,social,desktop,NA,retargeting,537.8313398819431,4.938213922494497,9,372.0273966135466,3,3,0,0,1
1/15/23 20:00,email,desktop,EU,nonbrand,186.4630380293892,4.121313137,10,297.37449161786606,7,0,0,0,0
1/15/23 21:00,email,desktop,APAC,nonbrand,295.3464610223248,2.989819791838436,4,272.21370408834224,0,1,0,0,1
1/15/23 22:00,social,tablet,APAC,brand,711.3860063145885,3.976181852773192,4,256.5678663878116,1,2,0,0,1
1/15/23 23:00,display,tablet,NA,seasonal,744.9827033789195,2.5726578975309606,3,160.26766100836292,2,0,0,0,1
1/16/23 0:00,direct,mobile,NA,nonbrand,276.8633457355704,1.4116016200517252,6,126.20510093105236,2,2,0,0,1
1/16/23 1:00,search,desktop,NA,brand,804.6380407158093,2.8867624113005554,4,239.04357273089184,1,1,0,0,1
1/16/23 2:00,search,mobile,APAC,retargeting,720.3273390139437,4.242880825727869,6,296.2904244490067,1,0,0,0,1
1/16/23 3:00,search,mobile,NA,brand,796.1502335042479,2.424131489972856,5,96.34966068151977,1,0,1,1,0
1/16/23 4:00,display,desktop,APAC,seasonal,478.0452125058995,2.7767203108370984,3,226.53883440222313,0,0,0,0,0
1/16/23 5:00,social,desktop,LATAM,brand,672.3821203806839,6.246256178478997,3,397.13899407602526,2,1,0,0,1
1/16/23 6:00,email,desktop,EU,brand,399.3398413893241,2.439650192279408,4,218.2706819689768,2,0,0,0,0
1/16/23 7:00,display,desktop,NA,seasonal,186.86614266606995,3.6594748170744604,5,263.9142330492425,0,0,0,0,0
1/16/23 8:00,social,desktop,NA,brand,720.6236535833975,4.6721798928757226,6,373.1191943686787,1,0,0,0,1
1/16/23 9:00,affiliate,desktop,APAC,brand,318.20283981753164,2.895883597853403,3,190.60537762205615,1,1,0,0,0
1/16/23 10:00,email,mobile,LATAM,seasonal,60.16733375320837,3.8756084942637234,3,229.1189452200712,0,0,1,0,0
1/16/23 11:00,search,mobile,EU,nonbrand,824.5631717886966,2.8375684374205417,3,226.0276690350506,1,1,1,0,1
1/16/23 12:00,social,mobile,EU,nonbrand,444.6188354109079,5.318491684659754,3,236.65696179183476,1,0,1,1,0
1/16/23 13:00,search,desktop,EU,brand,612.9383140896266,5.935509130263126,1,398.75499201443176,0,0,0,0,1
1/16/23 14:00,search,desktop,EU,nonbrand,955.0516558977557,4.6198299598260055,2,280.3140708317808,2,0,0,0,1
1/16/23 15:00,search,desktop,EU,retargeting,940.2878016036113,4.601273549888102,6,264.88877472687534,5,0,0,1,1
1/16/23 16:00,direct,mobile,NA,retargeting,358.06852238799826,4.416781320263588,4,225.58931561201967,0,0,0,0,0
1/16/23 17:00,social,desktop,APAC,brand,612.3337345515056,4.454854676720084,6,317.24342936822353,4,0,0,0,1
1/16/23 18:00,social,mobile,APAC,seasonal,313.4632938566946,3.9600236958245367,3,191.14002698729618,2,1,1,0,1
1/16/23 19:00,display,desktop,NA,brand,623.7282985322277,4.574632691533005,4,333.2228883380848,1,0,0,0,0
1/16/23 20:00,display,mobile,NA,nonbrand,399.7932106043439,2.4449074154746366,1,93.84741936,0,2,0,0,1
1/16/23 21:00,direct,desktop,EU,retargeting,79.42004358162546,5.491453807287481,7,434.8651386453483,2,1,0,0,0
1/16/23 22:00,email,desktop,EU,brand,192.8609415002391,3.329595578413067,6,265.64329786842313,4,0,0,0,1
1/16/23 23:00,social,mobile,APAC,nonbrand,308.26225666179573,2.1717876540906493,1,134.93237269069382,0,0,0,0,0
1/17/23 0:00,social,desktop,NA,retargeting,620.7281082469736,4.776036062770653,4,308.18911278916244,2,1,0,0,1
1/17/23 1:00,direct,desktop,NA,brand,253.41685083379502,3.673302118669478,3,288.29278369682186,2,1,0,0,0
1/17/23 2:00,display,mobile,NA,retargeting,505.22177676920654,5.007461156559236,2,262.6981226045756,1,1,0,0,1
1/17/23 3:00,direct,desktop,LATAM,nonbrand,155.16615019775196,5.018506392,4,400.15060316004633,3,0,0,0,0
1/17/23 4:00,search,mobile,EU,nonbrand,840.5711611671168,3.9593747056816593,3,248.68258609503465,0,2,0,0,0
1/17/23 5:00,email,mobile,EU,brand,403.7115383039537,3.502914377452592,2,269.8570839533836,1,1,0,0,0
1/17/23 6:00,display,tablet,NA,retargeting,292.6115479445442,3.764555637555065,5,307.1108012776598,2,0,0,0,0
1/17/23 7:00,search,mobile,EU,nonbrand,605.9058688814031,2.3181947734699087,5,171.32446762445724,2,2,0,0,0
1/17/23 8:00,display,desktop,NA,seasonal,504.05977243132116,2.7538638716841373,3,270.05482304856275,2,0,0,1,0
1/17/23 9:00,display,mobile,EU,nonbrand,393.2456608233862,3.138730748913753,4,157.3735095233537,3,0,0,0,1
1/17/23 10:00,search,mobile,NA,brand,826.2873838663829,3.3114086358798667,6,171.26092120287916,0,1,0,0,1
1/17/23 11:00,social,desktop,EU,brand,517.1293046491603,5.024278325524174,6,302.93898908154534,2,1,0,0,0
1/17/23 12:00,email,mobile,NA,brand,352.43082612514536,4.697302778512932,5,271.7101886,1,1,0,1,1
1/17/23 13:00,search,desktop,LATAM,nonbrand,964.7048230145173,3.393291003257064,7,209.73655047098924,4,1,1,0,1
1/17/23 14:00,social,mobile,NA,nonbrand,571.4641240417931,2.973452822956273,5,187.1695456299244,0,0,1,0,0
1/17/23 15:00,social,desktop,NA,brand,301.5574169474894,3.495283145,6,265.4004886103656,2,0,1,0,1
1/17/23 16:00,search,desktop,NA,brand,780.1180820535053,3.042406071834364,6,268.5747844878394,0,1,0,0,0
1/17/23 17:00,affiliate,desktop,EU,brand,468.6182668622865,4.650771357050839,4,337.3342265289858,2,0,0,0,1
1/17/23 18:00,email,desktop,APAC,nonbrand,400.80461360750695,4.839776304216102,9,248.19002964575353,2,0,0,0,0
1/17/23 19:00,search,tablet,APAC,brand,994.4375248942225,3.4965663281613577,4,219.51250718166844,1,0,1,0,0
1/17/23 20:00,direct,mobile,NA,brand,436.0883832328914,4.7657693195860205,3,321.1995129062906,0,1,0,0,0
1/17/23 21:00,affiliate,desktop,EU,retargeting,79.37894165234701,4.523716779581148,6,326.2942176,1,0,0,0,0
1/17/23 22:00,search,desktop,APAC,nonbrand,728.3873820845934,4.297291472259371,5,279.04739600032605,1,0,0,0,0
1/17/23 23:00,email,mobile,EU,nonbrand,292.7134660737497,3.749492008692714,5,186.05876279941467,2,0,0,1,0
1/18/23 0:00,search,mobile,NA,brand,862.7452046174491,2.260164977297033,3,182.97157190662898,0,0,0,0,0
1/18/23 1:00,direct,desktop,EU,retargeting,112.30044253991574,4.259034518,7,345.4666269091049,2,1,0,0,0
1/18/23 2:00,display,mobile,NA,nonbrand,496.2329799984151,2.673079359517803,3,101.44354677508835,0,0,0,1,1
1/18/23 3:00,display,desktop,EU,retargeting,392.5016651477935,2.9189683205243377,7,184.4227259988046,1,0,0,0,0
1/18/23 4:00,search,desktop,EU,seasonal,886.9069974517924,4.119883869319665,6,258.2730377054255,0,0,0,0,0
1/18/23 5:00,affiliate,desktop,NA,nonbrand,190.0489527008849,2.739482933965652,2,156.4342064077445,1,0,0,0,1
1/18/23 6:00,search,mobile,NA,retargeting,734.5538362104213,4.118449115068616,2,254.5373250127181,0,1,0,0,0
1/18/23 7:00,search,desktop,NA,nonbrand,838.5980225343023,3.5471108694100733,4,288.2705032077494,2,0,0,0,1
1/18/23 8:00,search,desktop,LATAM,retargeting,762.2812954454633,3.3805227760033882,6,223.49829973274646,0,2,0,0,1
1/18/23 9:00,email,tablet,NA,nonbrand,212.11432199499194,3.4103011049524743,4,170.7470555545101,2,2,0,0,1
1/18/23 10:00,search,desktop,APAC,seasonal,731.7644525359051,5.1826843998786165,6,384.6106290417198,1,1,0,0,1
1/18/23 11:00,affiliate,desktop,NA,brand,294.6413339257292,4.410181105537387,5,336.89534350598353,2,0,0,0,0
